,0,0
549,2.0,0.0
550,2.0,0.0
551,2.0,0.0
552,2.0,0.0
553,2.0,0.0
554,2.0,0.0
555,2.0,0.0
556,2.0,0.0
557,2.0,0.0
558,2.0,0.0
559,2.0,0.0
560,2.0,0.0
561,2.0,0.0
562,2.0,0.0
563,2.0,0.0
564,2.0,0.0
565,2.0,0.0
566,2.0,0.0
567,2.0,0.0
568,2.0,0.0
569,2.0,0.0
570,2.0,0.0
571,0.4,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.0
582,0.0,0.0
583,1.6,0.0
584,2.0,0.0
585,2.0,0.0
586,2.0,0.0
587,2.0,0.0
588,2.0,0.0
589,2.0,0.0
590,1.4,0.0
591,2.0,0.0
592,2.0,0.0
593,2.0,0.0
594,2.0,0.0
595,1.6,0.0
596,2.0,0.0
597,2.0,0.0
598,2.0,0.0
599,2.0,0.0
600,2.0,0.0
601,2.0,0.0
602,2.0,0.0
603,2.0,0.0
604,2.0,0.0
605,1.4,0.0
606,2.0,0.0
607,2.0,0.0
608,2.0,0.0
609,2.0,0.0
610,2.0,0.0
611,2.0,0.0
612,2.0,0.0
613,2.0,0.0
614,2.0,0.0
615,2.0,0.0
616,2.0,0.0
617,2.0,0.0
618,2.0,0.0
619,2.0,0.0
620,1.4,0.0
621,1.4,0.0
622,1.0,0.0
623,1.6,0.0
624,2.0,0.0
625,2.0,0.0
626,2.0,0.0
627,2.0,0.0
628,1.4,0.0
629,2.0,0.0
630,2.0,0.0
631,2.0,0.0
632,2.0,0.0
633,1.4,0.0
634,2.0,0.0
635,1.6,0.0
636,1.2,0.0
637,1.4,0.0
638,1.0,0.0
639,1.8,0.0
640,2.0,0.0
641,2.0,0.0
642,2.0,0.0
643,2.0,0.0
644,1.4,0.0
645,2.0,0.0
646,2.0,0.0
647,2.0,0.0
648,2.0,0.0
649,2.0,0.0
650,1.4,0.0
651,1.4,0.0
652,1.8,0.0
653,2.0,0.0
654,1.2,0.001953125
655,2.0,0.01171875
656,5.6,0.09375
657,10.0,0.2421875
658,14.6,0.3662109375
659,19.6,0.66015625
660,25.4,0.6005859375
661,31.2,1.2041015625
662,33.2,1.3642578125
663,36.4,1.2958984375
664,43.8,1.7802734375
665,52.6,2.25
666,59.6,3.0322265625
667,71.2,3.0185546875
668,84.6,4.46875
669,94.8,3.970703125
670,104.0,6.2236328125
671,109.2,5.865234375
672,105.6,6.427734375
673,111.6,4.13671875
674,143.8,8.484375
675,152.8,8.2060546875
676,162.8,9.2978515625
677,175.0,9.9619140625
678,185.6,11.3720703125
679,198.4,11.1826171875
680,210.6,11.2177734375
681,218.8,12.720703125
682,231.6,14.0546875
683,244.4,14.8671875
684,258.6,13.1884765625
685,271.4,13.76953125
686,282.8,6.814453125
687,288.8,18.421875
688,302.0,15.9365234375
689,313.2,17.0576171875
690,326.2,16.408203125
691,342.8,21.1474609375
692,353.0,17.5869140625
693,365.8,19.3388671875
694,377.4,20.970703125
695,390.2,18.8623046875
696,399.2,22.44140625
697,411.8,22.7568359375
698,422.6,20.7939453125
699,435.4,23.455078125
700,444.2,18.1162109375
701,448.4,27.80859375
702,455.2,21.853515625
703,463.4,20.2744140625
704,470.8,27.5224609375
705,480.0,22.181640625
706,487.6,24.291015625
707,497.8,23.4375
708,503.2,25.81640625
709,514.0,26.63671875
710,511.8,25.353515625
711,523.0,25.3291015625
712,534.4,25.6865234375
713,540.2,24.30859375
714,536.6,29.2421875
715,536.0,23.330078125
716,546.4,26.017578125
717,543.8,28.8662109375
718,543.4,24.91015625
719,541.2,13.052734375
720,544.8,0.8310546875
721,543.4,0.0
722,548.6,0.0
723,542.0,0.0
724,532.8,0.0
725,532.0,0.0
726,533.4,0.0
727,530.6,0.0
728,530.0,0.0
729,524.6,0.0
730,521.8,0.0
731,303.8,18.384567464546137
732,0.0,0.0
733,0.0,0.0
734,0.0,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0,0.0
751,0.0,0.0
752,0.0,0.0
753,0.0,0.0
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,105.8,0.12667539560169033
764,165.4,4.467895239877696
765,154.8,3.1889566911155107
766,140.8,6.742462870630589
767,127.8,6.109237699165584
768,116.2,4.505859375
769,105.0,6.24609375
770,96.2,7.404296875
771,86.0,2.890625
772,76.4,4.6845703125
773,67.4,3.671875
774,60.6,2.3427734375
775,51.8,2.8935546875
776,43.2,2.6376953125
777,38.8,1.2802734375
778,32.4,1.94921875
779,27.2,1.083984375
780,22.0,0.744140625
781,17.2,0.5947265625
782,10.6,0.4833984375
783,6.4,0.220703125
784,2.6,0.0673828125
785,2.0,0.0107421875
786,2.0,0.0008705830302911464
787,2.0,0.0
788,2.0,0.0
789,2.0,0.0
790,2.0,0.0
791,2.0,0.0
792,2.0,0.0
793,2.0,0.0
794,2.2,0.0
795,3.0,0.0
796,2.0,0.0
797,2.0,0.0
798,2.0,0.0
799,2.0,0.0
800,1.0,0.0
801,1.0,0.0
802,1.6,0.0
803,1.6,0.0
804,1.6,0.0
805,1.0,0.0
806,1.2,0.0
807,1.6,0.0
808,1.2,0.0
809,1.4,0.0
810,1.6,0.0
811,1.0,0.0
812,2.0,0.0
813,2.0,0.0
814,2.0,0.0
815,2.0,0.0
816,2.0,0.0
817,2.0,0.0
818,1.4,0.0
819,2.0,0.0
820,2.0,0.0
821,1.4,0.0
822,2.0,0.0
823,1.0,0.0
824,1.0,0.0
825,1.0,0.0
826,1.0,0.0
827,1.6,0.0
828,1.0,0.0
829,1.6,0.0
830,1.0,0.0
831,1.0,0.0
832,1.0,0.0
833,1.0,0.0
834,1.6,0.0
835,1.6,0.0
836,1.6,0.0
837,1.8,0.0
838,2.0,0.0
839,2.0,0.0
840,2.0,0.0
841,1.0,0.0
842,1.0,0.0
843,1.0,0.0
844,1.4,0.0
845,1.8,0.0
846,1.0,0.0
847,2.0,0.0
848,2.0,0.0
849,2.0,0.0
850,2.0,0.0
851,2.0,0.0
852,2.0,0.0
853,2.0,0.0
854,2.0,0.0
855,2.0,0.0
856,2.0,0.0
857,2.0,0.0
858,2.0,0.0
859,0.0,0.0
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,2.0,0.0
872,1.0,0.0
873,1.0,0.0
874,1.0,0.0
875,1.4,0.0
876,1.2,0.0
877,2.0,0.0
878,2.0,0.0
879,2.0,0.0
880,1.0,0.0
881,1.2,0.0
882,2.0,0.0
883,1.0,0.0
884,1.0,0.0
885,1.0,0.0
886,1.4,0.0
887,1.2,0.0
888,1.6,0.0
889,1.0,0.0
890,1.0,0.0
891,1.0,0.0
892,1.0,0.0
893,1.0,0.0
894,1.0,0.0
895,1.0,0.0
896,1.0,0.0
897,1.0,0.0
898,1.0,0.0
899,1.0,0.0
900,1.0,0.0
901,1.0,0.0
902,1.6,0.0
903,1.0,0.0
904,2.0,0.0
905,1.8,0.0
906,1.6,0.0
907,1.4,0.0
908,1.2,0.0
909,1.6,0.0
910,1.2,0.0
911,1.0,0.0
912,1.8,0.0
913,1.0,0.0
914,1.0,0.0
915,1.0,0.0
916,1.0,0.0
917,1.0,0.0
918,1.2,0.0
919,1.6,0.0
920,1.8,0.0
921,1.4,0.0
922,1.6,0.0
923,1.0,0.0
924,1.0,0.0
925,1.0,0.0
926,1.0,0.0
927,1.8,0.0
928,2.0,0.0
929,2.0,0.0
930,1.2,0.0
931,1.0,0.0
932,1.2,0.0
933,2.0,0.0
934,1.8,0.0
935,1.6,0.0
936,1.4,0.0
937,1.4,0.0
938,1.6,0.0
939,1.6,0.0
940,1.0,0.0
941,1.0,0.0
942,1.4,0.0
943,4.2,0.0
944,9.6,0.0
945,14.4,0.0
946,19.0,0.0
947,26.0,0.0
948,33.2,0.0
949,37.0,0.0
950,42.6,0.0
951,52.8,0.0
952,62.4,0.0
953,69.8,0.0
954,74.2,15.135989046558706
955,69.4,2.9619140625
956,66.8,2.7041015625
957,76.8,3.03125
958,91.8,4.083984375
959,117.4,5.728515625
960,125.0,7.8125
961,131.2,6.3408203125
962,159.2,6.4130859375
963,175.4,11.62109375
964,160.0,10.3388671875
965,172.8,9.1640625
966,179.0,10.140625
967,202.8,10.336003245017714
968,164.8,8.694817106392204
969,231.0,12.875
970,240.8,13.232421875
971,261.8,15.3466796875
972,256.2,11.45703125
973,157.2,11.868986519906063
974,0.0,0.0
975,125.2,0.0
976,327.8,5.749418170831813
977,338.8,15.01072532826883
978,330.0,12.15234375
979,337.2,22.90234375
980,340.4,18.1416015625
981,325.4,13.556640625
982,361.8,20.9443359375
983,353.4,20.0146484375
984,389.8,18.158203125
985,397.8,18.4541015625
986,406.6,24.794921875
987,409.0,13.9248046875
988,416.6,22.2763671875
989,443.2,23.7431640625
990,452.4,18.962890625
991,456.0,25.4970703125
992,479.4,23.8095703125
993,427.8,22.3828125
994,507.4,23.0224609375
995,510.2,22.708984375
996,520.6,27.3056640625
997,481.8,23.2314453125
998,492.4,26.283203125
999,438.4,23.3515625
1000,520.6,22.48046875
1001,523.6,24.939453125
1002,509.6,23.7822265625
1003,506.0,25.1142578125
1004,526.2,24.712890625
1005,513.8,24.5087890625
1006,540.6,23.9375
1007,547.6,27.900390625
1008,527.4,22.0390625
1009,547.4,23.7939453125
1010,547.6,24.568359375
1011,549.6,25.3779296875
1012,543.8,27.9033203125
1013,540.2,23.966796875
1014,537.8,27.9873046875
1015,539.4,25.7626953125
1016,531.2,24.701171875
1017,512.0,25.2958984375
1018,514.8,24.63671875
1019,520.4,22.84765625
1020,504.8,27.501953125
1021,484.8,19.802734375
1022,484.8,23.763671875
1023,483.6,25.5419921875
1024,477.4,23.8076171875
1025,449.6,21.1923828125
1026,432.0,21.5771484375
1027,440.0,22.142578125
1028,422.8,17.376953125
1029,393.8,23.9462890625
1030,342.4,17.7470703125
1031,337.6,16.896484375
1032,361.0,16.4599609375
1033,361.4,17.3076171875
1034,366.2,18.16796875
1035,379.0,18.0400390625
1036,362.2,20.9384765625
1037,340.0,16.1796875
1038,308.0,17.29296875
1039,321.2,15.3193359375
1040,293.0,17.3935546875
1041,270.4,15.4150390625
1042,220.4,14.4130859375
1043,188.6,9.7626953125
1044,182.4,9.4013671875
1045,220.0,9.8701171875
1046,182.2,12.30078125
1047,216.8,9.9765625
1048,174.2,12.0517578125
1049,178.0,10.185546875
1050,179.8,9.130859375
1051,164.2,9.3310546875
1052,152.8,9.169921875
1053,146.0,8.4228515625
1054,124.6,7.2900390625
1055,118.4,7.0341796875
1056,104.4,6.189453125
1057,102.2,4.90234375
1058,97.2,6.0048828125
1059,74.2,4.5986328125
1060,55.6,3.6962890625
1061,41.4,2.1259765625
1062,32.4,1.6728515625
1063,31.0,0.9921875
1064,35.6,1.291015625
1065,28.6,1.4921875
1066,22.8,0.884765625
1067,19.8,0.6064453125
1068,16.2,0.8427734375
1069,11.0,0.419921875
1070,6.6,0.2353515625
1071,2.6,0.1513671875
1072,2.0,0.021484375
1073,2.0,0.013671875
1074,2.0,0.19432603513341776
1075,2.0,1.094590763883137
1076,1.2,0.0
1077,2.0,0.0
1078,1.4,0.0
1079,1.8,0.0
1080,1.0,0.0
1081,1.2,0.0
1082,1.2,0.0
1083,1.6,0.0
1084,2.0,0.0
1085,2.0,0.0
1086,2.0,0.0
1087,2.0,0.0
1088,2.0,0.0
1089,2.0,0.0
1090,2.0,0.0
1091,2.0,0.0
1092,2.0,0.0
1093,2.0,0.0
1094,2.0,0.0
1095,2.0,0.0
1096,2.0,0.0
1097,2.0,0.0
1098,2.0,0.0
1099,2.0,0.0
1100,2.0,0.0
1101,2.0,0.0
1102,2.0,0.0
1103,2.0,0.0
1104,1.0,0.0
1105,1.0,0.0
1106,2.0,0.0
1107,1.2,0.0
1108,1.6,0.0
1109,2.0,0.0
1110,2.0,0.0
1111,1.4,0.0
1112,1.4,0.0
1113,2.0,0.0
1114,2.0,0.0
1115,2.0,0.0
1116,2.0,0.0
1117,2.0,0.0
1118,2.0,0.0
1119,2.0,0.0
1120,2.0,0.0
1121,2.0,0.0
1122,2.0,0.0
1123,2.0,0.0
1124,2.0,0.0
1125,1.6,0.0
1126,1.2,0.0
1127,2.0,0.0
1128,2.0,0.0
1129,2.0,0.0
1130,2.0,0.0
1131,2.0,0.0
1132,2.0,0.0
1133,1.4,0.0
1134,2.0,0.0
1135,2.0,0.0
1136,2.0,0.0
1137,2.0,0.0
1138,2.0,0.0
1139,2.0,0.0
1140,1.4,0.0
1141,2.0,0.0
1142,2.0,0.0
1143,2.0,0.0
1144,2.0,0.0
1145,2.0,0.0
1146,2.0,0.0
1147,0.0,0.0
1148,0.0,0.0
1149,0.0,0.0
1150,0.0,0.0
1151,0.0,0.0
1152,0.0,0.0
1153,0.0,0.0
1154,0.0,0.0
1155,0.0,0.0
1156,0.0,0.0
1157,0.0,0.0
1158,0.0,0.0
1159,1.0,0.0
1160,1.2,0.0
1161,1.4,0.0
1162,1.0,0.0
1163,1.2,0.0
1164,2.0,0.0
1165,1.4,0.0
1166,1.8,0.0
1167,1.6,0.0
1168,1.4,0.0
1169,1.2,0.0
1170,1.4,0.0
1171,1.0,0.0
1172,1.2,0.0
1173,1.4,0.0
1174,1.4,0.0
1175,1.8,0.0
1176,1.0,0.0
1177,1.0,0.0
1178,1.0,0.0
1179,1.6,0.0
1180,1.6,0.0
1181,1.0,0.0
1182,1.0,0.0
1183,1.6,0.0
1184,1.0,0.0
1185,1.0,0.0
1186,1.0,0.0
1187,1.0,0.0
1188,1.4,0.0
1189,1.6,0.0
1190,1.0,0.0
1191,1.0,0.0
1192,1.2,0.0
1193,1.4,0.0
1194,1.0,0.0
1195,1.8,0.0
1196,2.0,0.0
1197,2.0,0.0
1198,1.8,0.0
1199,1.0,0.0
1200,1.4,0.0
1201,2.0,0.0
1202,1.4,0.0
1203,2.0,0.0
1204,2.0,0.0
1205,2.0,0.0
1206,2.0,0.0
1207,1.6,0.0
1208,1.6,0.0
1209,1.0,0.0
1210,1.6,0.0
1211,1.0,0.0
1212,1.0,0.0
1213,1.0,0.0
1214,1.0,0.0
1215,1.0,0.0
1216,1.2,0.0
1217,2.0,0.0
1218,1.6,0.0
1219,1.8,0.0
1220,2.0,0.0
1221,1.6,0.0
1222,1.0,0.0
1223,1.0,0.0
1224,1.0,0.0
1225,1.0,0.0
1226,1.4,0.0
1227,2.0,0.0
1228,2.0,0.0
1229,1.8,0.0
1230,1.0,0.0
1231,1.4,0.0
1232,3.6,0.0
1233,7.0,0.0
1234,10.8,0.0
1235,16.2,0.0
1236,22.0,0.0
1237,27.2,0.0
1238,33.0,0.0
1239,38.6,0.0
1240,46.6,0.0
1241,58.2,0.0
1242,67.8,8.58292284637984
1243,75.6,2.9013671875
1244,74.8,3.11328125
1245,72.6,3.5556640625
1246,89.6,2.9072265625
1247,117.4,4.0
1248,138.6,6.3515625
